18,21,11,34,80.5505,51.5502,97.7318,198.252,51.5502,60.7754,51.5502,51.5502,56.0139,51.5502,51.5502,54.061,51.5502,66.3502,53.4829
19,2,11,32,301.252,301.302,127.105,44.35,44.35,61.0793,44.35,44.35,49.8784,44.35,44.35,47.0284,44.35,44.35,46.272
20,24,2,28,29.4002,103.201,44.7901,29.4002,29.4002,35.4159,29.4002,29.4002,31.6041,29.4002,43.9002,30.9561,44.3002,29.4002,30.7725
21,38,6,13,51.75,51.75,84.7246,51.75,51.75,60.4318,51.75,51.75,55.2516,51.7503,51.75,53.8063,51.7503,51.75,53.47
22,44,15,38,43.8502,300.852,130.19,14.6,14.6,51.0129,14.6,14.6,24.2373,14.6,29.3,18.4146,29.3,14.6,16.8022
23,37,7,17,29.6,29.6,132.139,29.6,29.6,48.3661,29.6,29.6,35.6514,29.6,29.6,32.2907,29.6,44.4,31.4628
24,24,0,0,44.1503,44.1503,80.5167,44.1503,44.1503,53.2791,59.0503,44.1503,47.4999,44.1503,44.1503,46.1347,44.1503,44.1503,45.7868
25,42,11,2,58.7,301.303,105.619,58.7,88.3,67.6161,58.7,205.601,63.0216,58.7007,58.7,60.6828,58.7007,58.7,60.0488
26,22,6,24,14.75,14.75,22.1134,14.75,14.75,16.4532,14.75,14.75,15.4585,14.75,14.75,15.1109,14.75,14.75,15.0294
27,12,8,5,7.25,7.25,18.5034,7.25,7.25,11.676,7.25,7.25,8.99058,7.25,7.25,8.60101,7.25,7.25,8.49885
28,27,14,5,29.45,301.202,60.1796,29.45,29.45,36.9348,29.45,29.45,32.3168,44.2507,29.45,31.129,29.45,29.45,30.92
29,22,10,31,22.15,22.15,66.0422,22.15,22.15,33.6517,22.15,22.15,26.2694,22.15,22.15,24.225,22.15,22.15,23.734
30,1,12,18,36.85,301.403,138.582,36.85,36.85,55.4103,36.85,36.85,42.5357,36.85,36.85,39.5639,36.85,36.85,38.7547
31,19,10,13,14.7502,14.7502,28.1937,14.7502,14.7502,20.1487,14.7502,14.7502,16.6276,29.6502,14.7502,16.098,14.7502,14.7502,15.9551
32,36,14,24,43.9,301.302,145.565,44.0502,29.5,66.1414,29.5,29.5,44.6554,29.5,29.5,35.3835,29.5,44,32.6533
33,32,15,38,14.75,14.75,55.3362,14.75,14.75,24.5773,14.75,14.75,18.5462,14.75,14.75,16.6481,14.75,14.75,16.2168
34,29,6,17,29.6,29.6,106.869,59.3,29.6,44.3188,29.6,29.6,34.3654,29.6,29.6,31.9946,29.6,29.6,31.3576
35,35,15,39,43.8002,29.45,91.6233,29.45,29.45,46.8619,29.45,29.45,34.7099,29.45,43.8002,31.8612,29.45,29.45,31.147
36,26,9,23,22.15,301.651,124.267,22.15,22.15,40.2932,22.15,22.15,28.0006,22.15,22.15,24.7356,22.15,22.15,23.9347
37,37,9,14,139.651,301.402,126.53,36.8502,36.8,63.0817,36.8,36.8,45.2359,51.6,66.5,40.5812,36.8502,36.8,39.3404
38,48,1,6,44.1007,44.1007,100.233,44.1007,44.1007,53.3144,44.1007,44.1007,47.6424,44.1007,44.1007,45.9015,58.7007,44.1007,45.5652
39,18,11,32,14.85,14.85,22.1954,14.85,14.85,16.6323,14.85,14.85,15.5588,14.85,14.85,15.2099,14.85,14.85,15.1291
40,29,10,22,7.4,7.4,44.6442,7.4,7.4,15.9639,7.4,7.4,10.5126,7.4,7.4,9.11631,7.4,7.4,8.75527
41,3,10,23,29.55,301.102,76.3121,44.35,29.55,41.8947,29.55,29.55,33.8983,29.55,29.55,31.7352,44.45,29.55,31.2021
42,33,0,34,7.35,7.35,18.8508,7.35,7.35,11.9818,7.35,7.35,9.36685,7.35,7.35,8.81097,7.35,7.35,8.62572
43,10,12,25,22.3,22.3,66.1894,22.3,22.3,33.858,37.2,22.3,26.419,22.3,22.3,24.3766,22.3,22.3,23.8849
44,43,9,18,80.8503,51.55,156.885,51.55,51.55,72.0266,51.55,51.55,58.0912,51.55,51.55,54.567,51.55,51.55,53.5336
45,38,14,9,95.1507,301.701,158.4,37.05,37.05,57.7104,37.05,37.05,43.4929,37.05,51.55,40.0639,37.05,37.05,39.0647
46,19,7,6,22.0003,22.0003,46.8669,22.0003,22.0003,29.0542,22.0003,22.0003,24.4644,22.0003,22.0003,23.5806,22.0003,22.0003,23.3404
47,36,13,8,132.151,301.353,139.727,29.65,29.65,48.8037,29.65,29.65,35.3052,29.65,29.65,32.397,29.65,29.65,31.5197
48,43,15,0,51.3507,51.3507,63.1604,51.3507,51.3507,55.8606,51.3507,51.3507,53.7876,51.3507,51.3507,53.2055,51.3507,51.3507,52.8617
49,33,1,40,7.35,7.35,44.5642,7.35,7.35,16.1288,7.35,7.35,10.5934,7.35,7.35,9.07266,7.35,36.75,8.70005
50,10,1,29,37.05,37.05,139.818,37.05,37.05,54.706,37.05,51.55,42.3071,37.05,37.05,39.7092,51.85,37.05,38.9416
51,26,9,30,146.851,301.402,163.211,29.55,29.55,79.9193,29.55,29.55,43.233,29.55,29.55,34.989,29.55,29.55,32.5466
52,16,5,9,7.45,7.45,11.1519,7.45,7.45,8.29027,7.45,7.45,7.79687,7.45,7.45,7.6259,7.45,7.45,7.58732
53,13,0,9,29.5,29.5,43.5215,29.5,29.5,32.6221,29.5,29.5,30.732,29.5,29.5,30.1783,29.5,29.5,30.0286
54,15,14,6,66.0003,51.5,119.345,66.0003,212.901,80.6282,66.4003,51.5,61.3949,51.5003,51.5,55.5615,51.5003,51.5,54.2404
55,11,11,5,14.6,161.751,118.13,102.901,14.6,30.5518,14.6,14.6,20.4341,14.6,14.6,17.3275,29.4,29.4,16.6749
56,36,5,3,51.65,51.65,79.1108,51.65,51.65,59.4802,51.65,51.65,54.4134,51.65,51.65,53.503,51.65,51.65,53.2749
57,5,7,18,22.05,301.052,102.003,36.6503,22.05,47.9904,22.05,22.05,31.643,22.05,22.05,26.012,22.05,22.05,24.3787
58,6,8,46,58.7507,176.251,76.7489,58.7507,220.551,63.5551,58.7507,58.7507,60.7294,58.7507,58.75,60.0948,58.7507,147.25,59.9747
59,30,12,47,36.7,36.7,71.8756,51.5,198.001,45.3276,36.7,36.7,39.7708,36.7,36.7,38.5192,36.7,36.7,38.2296
60,39,7,17,58.9502,301.701,169.831,29.6,29.6,79.8885,29.6,29.6,42.4659,29.6,29.6,34.913,29.6,29.6,32.5443
61,40,6,0,102.7,73.65,116.201,73.65,73.65,85.3264,73.65,88.25,78.0686,73.65,73.65,76.1555,73.65,73.65,75.6886
62,2,2,23,22.15,22.15,120.983,22.15,22.15,37.959,22.15,22.15,27.2665,22.15,22.15,24.5612,22.15,22.15,23.7794
63,28,5,45,36.5502,36.5502,83.3564,36.5502,36.5502,46.299,36.5502,36.5502,40.3445,36.6,36.5502,38.9723,36.5502,36.5502,38.3511
64,47,7,1,88.2007,278.551,109.078,73.6,73.6,95.2117,73.6,73.6,83.4797,73.6,73.6,77.9343,73.6,73.6,76.3329
65,46,4,29,36.7,36.7,138.619,36.7,36.7,55.1613,51.5,36.7,42.575,36.7,36.7,39.4324,36.7,36.7,38.59
66,13,12,18,22.1002,22.1002,89.3247,22.1002,22.1002,34.5433,22.1002,22.1002,26.2708,22.1002,22.1002,24.1769,22.1002,22.1002,23.5936
67,39,15,36,22.15,22.15,33.0346,22.15,22.15,24.5633,22.15,22.15,23.119,22.15,22.15,22.6703,22.15,22.15,22.5532
68,8,4,23,36.75,301.302,124.989,51.2503,22.25,56.9405,22.25,22.25,32.6875,22.25,22.25,27.0121,37.05,22.25,24.9734
69,34,10,42,301.602,132.001,73.0872,58.6002,301.402,64.1576,58.6002,58.6002,61.6997,58.6002,58.6002,60.5145,58.6002,58.6002,60.1602
70,46,14,32,14.55,14.55,82.2277,14.55,14.55,26.6756,14.55,14.55,18.6243,14.55,14.55,16.5519,14.55,14.55,15.9789
71,0,7,34,88.2005,73.6005,94.3714,73.6005,73.6005,80.9909,88.2005,73.6005,76.6059,73.6005,73.6005,75.3105,88.2005,73.6005,75.0679
72,26,9,28,87.8505,161.351,111.085,44.1502,44.1502,64.0461,44.1502,44.1502,52.2484,44.1502,44.1502,47.6331,44.1502,59.0502,46.6684
73,33,12,18,51.3,110.15,152.266,300.951,22.2,68.0524,66.2505,22.2,33.2519,22.2,22.2,26.8937,51.5502,22.2,24.9351
74,47,12,29,300.852,301.551,144.605,44.05,44.05,67.8638,58.7002,44.05,56.4681,44.05,44.05,48.559,44.05,44.05,46.5627
75,17,1,15,14.75,14.75,22.0824,14.75,14.75,16.4492,14.75,14.75,15.4629,14.75,14.75,15.1074,14.75,14.75,15.0267
76,30,15,48,73.2502,44,112.918,44.0502,44,73.5505,44.0502,44,53.9295,44.0502,44,48.0242,44.0502,44,46.7033
77,45,9,26,301.052,36.7,101.516,36.7,36.7,52.0762,36.7,36.7,41.2961,36.7,51.4,38.9197,51.3,36.7,38.3357
78,26,5,10,301.652,29.65,106.193,29.65,29.65,43.4283,29.65,29.65,33.8936,29.65,29.65,31.944,29.65,29.65,31.3667
79,43,7,6,124.901,80.9007,101.097,80.9007,80.9007,89.256,80.9007,80.9007,84.9123,80.9007,80.9007,83.0185,80.9007,80.9007,82.6355
80,6,10,29,110.001,301.552,163.159,66.4005,66.4005,88.591,81.2005,66.4005,73.5631,66.4005,66.4005,69.7302,66.4005,66.4005,68.5277
81,46,10,4,73.4007,44.1,91.0327,44.1,44.1,53.1534,44.1,44.1,48.4996,58.8,44.1,46.5621,44.1,44.1,45.9854
82,34,1,40,14.7,14.7,54.9126,102.65,14.7,24.0949,301.852,14.7,18.1342,14.7,14.7,16.501,14.7,14.7,16.1061
83,12,10,3,36.6502,22,76.7628,51.5505,22,37.9706,22,22,28.383,22,22,25.0209,22,22,24.2003
84,14,3,41,110.551,66.2502,115.478,95.3505,66.2502,100.292,66.3502,66.2502,76.4473,81.0502,66.2502,70.5609,66.2502,66.2502,68.9857
85,23,14,38,22.15,22.15,66.0445,22.15,22.15,31.8971,22.15,22.15,25.7177,22.15,22.15,24.1011,22.15,36.85,23.6776
86,22,3,36,14.75,14.75,85.9115,14.75,14.75,27.6885,14.75,14.75,18.962,14.75,14.75,16.8362,14.75,14.75,16.2777
87,40,4,26,14.75,14.75,22.1119,14.75,14.75,16.2746,14.75,14.75,15.3404,14.75,14.75,15.0939,29.45,14.75,15.021
88,39,7,11,73.5005,29.65,153.882,117.351,29.65,49.7238,161.401,29.65,35.8742,29.65,29.65,32.5469,29.65,29.65,31.577
89,40,3,42,132.351,132.151,134.799,44.0002,43.95,64.0303,44.0002,43.95,52.3295,44.0002,44.0002,47.4537,58.55,43.95,46.4971
90,32,6,0,58.95,103.301,104.544,58.95,58.95,69.5339,58.95,58.95,62.9572,58.95,58.95,61.2379,58.95,58.95,60.804
91,16,13,5,110.251,36.85,128.242,169.051,36.85,62.9902,36.85,36.85,45.4384,36.85,36.85,40.5205,36.85,36.85,39.4238
92,5,6,48,51.4007,154.101,63.2198,51.4007,51.4,55.9174,51.4007,66.1,53.8444,51.4007,51.4,53.2626,51.4007,51.4,52.9189
93,3,13,38,36.9,36.9,54.3098,36.9,36.9,41.0064,36.9,36.9,38.7607,36.9,36.9,37.803,36.9,36.9,37.5836
94,25,3,23,14.8,14.8,85.9875,14.8,14.8,29.1046,14.8,29.5,19.58,14.8,29.5,17.0156,14.8,14.8,16.3964
95,45,5,30,21.95,21.95,65.4857,21.95,21.95,32.965,21.95,21.95,25.9776,21.95,21.95,23.9554,21.95,21.95,23.4913
96,20,13,45,51.4503,51.4503,67.1236,51.4503,51.4503,57.3901,51.4503,51.4503,53.7755,51.4503,65.8503,52.8703,51.4503,51.4503,52.7138
97,0,7,23,300.952,36.75,131.999,36.75,36.75,52.6147,36.7503,36.75,41.931,36.75,36.75,39.2066,36.75,36.75,38.4246
98,32,7,15,110.251,301.452,164.857,66.4,301.202,97.3186,37,37,53.9438,51.7,51.7,43.0678,37,37,40.3034
99,46,7,10,73.6005,301.452,146.436,73.6005,44.25,87.7032,88.1002,44.25,57.0087,44.25,44.25,49.3065,44.25,44.25,47.0906
100,21,3,38,139.551,301.552,178.275,139.551,213.151,95.9848,36.75,36.75,53.0859,36.8002,36.75,42.1656,36.8002,36.75,39.5518
101,29,12,48,65.85,51.35,93.6198,51.35,51.35,62.1899,51.35,51.35,55.3302,51.35,51.35,53.5526,51.35,51.35,53.1287
102,4,12,36,59.05,59.05,161.132,59.05,59.05,78.6313,59.05,59.05,65.2749,59.05,59.05,62.12,59.05,59.05,61.189
103,19,1,30,37,301.401,117.205,37,37,53.1073,37,37,42.3623,37,37,39.5691,37,37,38.8612
104,39,9,29,300.503,249.952,159.132,301.152,301.351,78.981,73.2502,29.5,40.7163,29.5,29.5,33.9941,43.9,29.5,32.2611
105,41,6,17,44.2502,44.2502,145.556,44.2502,44.2502,61.8683,44.2502,44.2502,49.791,44.2502,44.2502,46.8894,44.2502,44.2502,46.0606
106,29,15,22,7.4,7.4,44.6442,7.4,7.4,15.9639,7.4,7.4,10.5126,7.4,7.4,9.11631,7.4,7.4,8.75527
107,44,13,45,7.4,7.4,19.9156,7.4,7.4,12.5878,7.4,7.4,9.10275,7.4,7.4,8.64367,7.4,7.4,8.50651
108,41,15,43,44.05,44.05,59.5723,44.05,44.05,50.2912,44.05,44.05,46.5134,44.05,44.05,45.8444,44.05,44.05,45.6705
109,46,0,16,73.4004,44.2,148.96,44.2,301.152,64.1822,44.2,44.2,50.6002,44.2,58.9,47.1462,44.2,44.2,46.1282
110,3,11,1,14.75,14.75,38.4964,14.75,14.75,21.4962,14.75,14.75,17.005,14.75,14.75,16.1904,14.75,14.75,15.993
111,14,11,3,36.7003,95.7,83.3965,36.7003,36.7,46.4419,36.7502,36.7,40.5037,36.7003,36.7,39.135,51.2007,36.7,38.5082
112,40,0,29,36.85,301.102,87.167,36.85,36.85,47.3879,36.85,36.85,40.5121,36.85,36.85,38.9662,36.85,36.85,38.5154
113,5,8,15,176.101,300.852,175.633,58.8003,44.2,78.2022,44.2,44.2,57.7734,44.2,44.2,48.7069,44.2,44.2,46.7116
114,3,7,40,66.3005,301.102,119.884,51.65,51.65,72.6901,51.65,51.65,57.9721,51.65,51.65,54.5406,51.65,51.65,53.631
115,28,1,29,7.3,301.702,40.6425,7.3,7.3,15.8082,7.3,7.3,10.3374,22.1003,7.3,8.9019,7.3,7.3,8.52045
116,12,10,7,36.8,51.2502,81.6182,65.9502,36.8,46.0636,36.8,36.8,40.569,36.8,36.8,38.9712,36.8,36.8,38.6017
117,12,5,35,109.901,286.252,114.28,80.9005,198.351,95.3916,66.45,66.4503,77.6354,66.4503,66.4503,71.1337,81.05,66.4503,69.437
118,11,4,0,51.35,95.8005,75.8195,36.65,36.65,46.2082,36.65,36.65,40.118,36.65,51.15,38.6129,36.65,36.65,38.2466
119,6,4,17,36.75,301.402,108.146,36.75,301.602,50.1195,36.75,36.75,41.4914,36.75,51.55,38.9442,36.75,36.75,38.3176
120,7,6,37,235.052,301.252,172.775,44.3,44.3003,65.4997,44.3,301.152,50.8074,44.3,44.3003,47.3688,44.3,44.3003,46.3638
121,32,9,0,88.3005,302.052,121.284,147.151,58.95,102.346,58.95,58.95,71.0381,58.95,58.95,63.9166,58.95,58.95,62.007
122,0,6,11,301.102,300.702,80.7993,36.65,36.65,46.8676,51.45,36.65,40.1236,36.65,36.65,38.4676,36.65,51.35,38.0413
123,3,13,42,66.1,66.1,103.667,66.1,66.1,76.1182,66.1,66.1,69.9789,66.1,66.1,68.3764,66.1,66.1,67.9659
124,18,3,20,14.65,14.65,36.5222,14.65,14.65,20.7772,14.65,14.65,17.2163,14.65,14.65,16.3633,14.65,14.65,16.088
125,34,9,47,21.8502,21.8502,27.6657,21.8502,110.052,24.3846,21.8502,21.8502,23.4256,21.8502,21.8502,23.2553,21.8502,21.8502,23.2267
126,20,4,9,51.4003,36.9502,101.55,36.9502,36.9502,54.8753,36.9502,36.9502,42.351,36.9502,36.9502,39.4429,36.9502,36.9502,38.7146
127,2,2,8,14.6,300.852,50.801,14.6,14.6,22.3607,14.6,14.6,17.19,14.6,14.6,16.0249,14.6,14.6,15.7832
128,42,5,30,29.2002,29.2002,96.4069,29.2002,29.2002,41.6355,29.2002,29.2002,33.3521,29.2002,29.2002,31.256,29.2002,29.2002,30.676
129,6,6,8,103.151,301.452,134.957,44.1002,44.05,59.2331,44.1002,44.1002,48.7114,44.1002,44.05,46.3063,44.1002,44.05,45.704
130,37,9,46,22,257.802,35.5235,22,22,27.4608,36.7,22,24.3272,36.7,22,23.6567,22,22,23.4403
131,44,7,18,73.5003,44.2,148.982,44.2,44.2,64.1824,44.2,44.2,50.6036,44.2,44.2,47.147,44.2,44.2,46.1285
132,26,5,7,51.7,51.7,97.5891,51.7,51.7,61.5792,51.7,51.7,55.7796,51.7,51.7,54.071,51.7,51.7,53.6644
133,15,7,43,29.4,29.4,67.5201,132.401,29.4,37.8606,29.4,29.4,32.7171,29.4,44.1,31.3832,29.4,43.9,31.0668
134,44,13,47,22.15,168.951,55.8921,22.15,22.15,30.1788,22.15,22.15,24.9176,22.15,22.15,23.7728,22.15,22.15,23.5138
135,35,13,47,43.9502,43.9502,54.1958,43.9502,43.9502,47.9064,43.9502,43.9502,46.1488,43.9502,43.9502,45.5771,43.9502,43.9502,45.3064
136,22,11,26,29.5,29.5,159.674,29.5,29.5,49.6861,29.5,29.5,36.0801,29.5,29.5,32.4322,29.5,29.5,31.4461
137,0,1,48,161.651,250.051,108.35,88.1507,88.1507,96.5089,88.1507,88.1507,92.1523,102.851,88.1507,90.2582,88.1507,88.1507,89.8746
138,8,14,26,117.451,301.801,163.876,117.801,44.4,65.7463,44.4,44.4,51.3659,44.4,44.4,47.5606,44.4,44.4,46.5194
139,12,10,25,22.25,228.002,66.2269,22.25,22.25,31.8256,22.25,22.25,26.0669,22.25,22.25,24.2118,22.25,22.25,23.8107
140,23,1,25,14.8,14.8,85.9853,14.8,14.8,29.1022,14.8,29.5,19.5795,14.8,14.8,17.0153,14.8,14.8,16.3963
141,7,7,27,59.0502,59.0502,86.9559,59.0502,59.0502,67.103,59.0502,73.5505,61.9023,59.0502,59.0502,60.9659,59.0502,59.0502,60.731
142,42,9,18,301.102,58.8,164.139,58.8,58.8,79.2766,58.8,58.8,65.3412,117.7,58.8,61.8176,58.8,58.8,60.7842
143,40,7,7,242.502,300.852,115.469,95.4507,66.45,95.4161,66.45,66.45,77.6241,66.4503,66.45,71.1419,66.4503,66.45,69.4323
144,24,9,34,191.001,29.4502,44.8391,29.4502,29.4502,35.469,29.4502,29.4502,31.6571,29.4502,44.1,31.0095,29.4502,29.4502,30.826
145,27,5,44,124.901,183.502,109.89,66.2007,51.4003,65.788,51.4003,51.4,56.8671,51.4003,51.4,54.705,51.4003,66.3,53.4806
146,3,9,20,36.7503,36.7503,47.4545,36.7503,36.7503,40.7972,36.7503,36.7503,38.4234,36.7503,51.35,37.918,36.7503,36.7503,37.8371
147,44,2,46,14.8,14.8,38.5882,14.8,14.8,21.5389,14.8,14.8,17.0434,14.8,14.8,16.2385,14.8,14.8,16.0444
148,39,12,38,7.4,7.4,44.6448,7.4,7.4,15.9153,7.4,7.4,10.4916,7.4,7.4,9.10956,22.1,7.4,8.74927
149,35,10,32,36.8,301.351,86.7884,36.8,36.8,47.7848,36.8,36.8,40.7744,36.8,36.8,38.9269,36.8,36.8,38.4797
150,22,11,16,14.8,301.452,153.579,14.8,14.8,56.9373,29.6,14.8,25.6043,14.8,14.8,19.2295,301.552,14.8,17.4035
151,34,2,44,220.451,44.0002,68.7689,44.05,44.0002,51.4718,44.05,44.0002,47.1891,44.05,44.0002,46.1089,44.05,44.0002,45.7784
152,42,5,37,21.8502,242.501,87.8145,21.8502,21.8502,32.6594,36.2004,21.8502,25.2649,21.8502,21.8502,23.5737,21.8502,21.8502,23.1642
153,44,4,11,110.7,51.65,135.938,51.65,51.65,68.1762,51.65,51.65,56.9536,51.65,51.65,54.3949,51.65,51.65,53.6351
154,39,12,42,198.401,227.901,75.8247,36.6,36.6,46.165,36.6,51.3,40.0688,36.6,36.6,38.5603,36.6,36.6,38.1918
155,2,7,46,88.2505,132.001,104.916,58.9,58.9,68.3404,58.9,58.9,63.4597,58.9,58.9,61.481,58.9,58.9,60.8917
156,20,1,46,190.551,206.351,83.9669,44.05,73.5507,53.3606,44.05,44.05,47.8312,44.05,44.05,46.3539,44.0503,44.05,45.7832
157,0,6,5,36.75,169.251,42.1403,36.75,36.75,38.9788,36.75,36.75,37.5522,36.75,36.75,37.3381,36.75,36.75,37.2755
158,32,9,15,109.951,300.502,164.901,95.4502,37,97.401,37,37,53.9438,37,37,43.0678,37,51.7,40.3034
159,4,1,48,58.7507,132.101,123.526,58.7507,58.75,73.2069,58.7507,301.402,64.3056,58.7507,58.75,61.8531,58.7507,58.75,61.1739
160,42,0,16,44.0003,279.802,121.894,44.0003,44,57.9739,44.0003,44,48.5575,44.0502,44.0003,46.2548,58.9003,44,45.6208
161,11,13,3,264.351,249.302,117.392,14.65,14.65,30.0161,14.65,14.65,20.6876,14.65,14.65,17.3472,14.65,14.65,16.7263
162,6,10,22,117.351,58.9503,166.477,58.9503,58.9503,80.395,73.75,58.9503,66.0879,58.9503,58.9503,62.2571,58.9503,58.9503,61.0469
163,11,1,43,59,103.301,105.348,59,59,69.1825,59,59,63.223,59,59,61.4713,73.5,59,61.0414
164,4,8,1,22.15,22.15,55.8831,22.15,22.15,30.1793,22.15,22.15,24.9139,36.85,22.15,23.7744,22.15,22.15,23.5178
165,38,15,20,132.401,205.651,123.413,44.25,44.25,78.6566,44.25,44.25,54.1002,44.3002,44.25,48.1993,44.3002,44.25,46.9028
166,5,8,26,198.701,22.15,80.8578,22.15,22.15,36.3733,22.15,22.15,26.4807,22.15,22.15,24.2303,36.85,22.15,23.6741
167,0,8,28,29.5505,29.5505,69.8425,29.5505,29.5505,36.016,29.5505,29.5505,32.0609,29.5505,29.5505,30.9256,29.5505,29.5505,30.7308
168,21,13,13,102.851,219.851,120.438,58.9502,58.9502,87.8481,58.9502,58.9502,68.8029,59.0502,58.9502,62.8373,58.9502,58.9502,61.5023
169,26,11,41,22.1,22.1,35.194,22.1,22.1,27.2801,22.1,22.1,24.1327,22.1,22.1,23.6303,22.1,22.1,23.499
170,0,13,31,80.6507,51.6005,153.888,51.6005,51.6005,69.3483,51.6005,51.6005,57.1841,51.6005,51.6005,54.2376,51.6005,51.6005,53.4012
171,7,5,11,43.9002,301.702,91.6218,29.45,29.45,46.8632,29.45,44.3002,34.7181,29.45,29.45,31.8708,29.45,29.45,31.1579
172,4,7,12,14.6,14.6,50.8027,14.6,14.6,22.3652,14.6,14.6,17.1936,14.6,14.6,16.0286,14.6,14.6,15.7867
173,42,12,35,7.20017,7.20017,16.8771,7.20017,7.20017,8.95829,7.20017,7.20017,8.10145,7.20017,7.20017,8.0089,7.20017,7.20017,7.99466
174,37,4,33,29.5,29.5,131.295,29.5,29.5,47.3885,29.5,29.5,35.2096,29.5,29.5,32.1432,29.5,29.5,31.3319
175,21,0,33,87.9005,301.852,151.001,88.4503,44.15,83.4653,44.15,44.15,57.8601,44.15,44.15,49.5057,44.15,44.15,47.0723
176,39,15,14,51.6502,51.6502,88.1002,51.6502,51.6502,60.6873,51.6502,51.6502,54.8458,51.6502,51.6502,53.6056,51.6502,51.6502,53.3246
177,24,2,28,29.4002,301.551,44.7901,29.4002,29.4002,35.4159,29.4002,29.4002,31.6041,44.3002,29.4002,30.9561,29.4002,29.4002,30.7725
178,27,14,39,29.4,300.902,97.7748,29.4502,29.4,41.3535,29.4502,29.4,33.1325,29.4502,29.4,31.3181,29.4502,29.4502,30.8813
179,37,1,12,110.101,301.152,159.996,95.4502,301.352,106.273,51.8,51.8,72.0417,51.8,66.2,59.091,66.2,51.8,55.5703
180,34,7,39,154.351,301.502,179.569,22.05,22.05,67.2315,22.05,22.05,33.998,22.05,22.05,26.311,22.05,22.05,24.3681
181,42,9,0,44.1007,44.1007,100.2,58.6007,44.1007,53.3042,58.6007,44.1007,47.6359,44.1007,44.1007,45.8945,44.1007,44.1007,45.5582
182,21,0,41,58.8002,117.601,105.66,58.9002,58.9002,86.157,58.8002,58.8002,68.5061,58.8002,58.8002,62.6928,58.8002,73.7002,61.3552
183,36,2,34,301.552,44.2,90.4823,44.2,44.2,53.9811,44.2,44.2,48.3172,44.2,44.2,46.651,44.2,44.2,46.1507
184,8,2,33,301.052,301.352,159.728,66.4003,51.8,93.026,51.8,51.8,71.4264,51.8,51.8,58.443,51.8,51.8,55.5063
185,4,10,43,66.25,66.25,103.546,66.25,66.25,76.1055,66.25,66.25,69.9811,66.25,66.25,68.4726,66.25,66.25,68.0964
186,3,13,7,147.051,29.3,59.7572,29.3,29.3,36.7328,191.401,29.3,32.1663,29.2502,29.3,30.9293,29.2502,29.3,30.7235
187,40,14,3,301.452,51.65,98.944,95.7005,51.65,61.8095,51.65,51.65,55.9477,51.65,51.65,54.2269,51.65,66.05,53.6981
