0,33,5,32,16.85,16.85,19.4082,16.85,16.85,16.9486,16.85,16.85,16.9316,16.85,16.85,16.9288,16.85,16.85,16.9283
1,16,14,23,97.688,303.637,215.174,141.01,51.4331,106.278,45.6163,51.4331,53.9674,45.6163,51.4331,48.0891,45.6163,64.2346,46.657
2,13,7,30,50.7022,303.036,176.634,65.275,303.033,89.7702,32.0549,37.9016,38.4475,32.0549,37.9016,33.4489,32.0549,37.9016,32.5995
3,24,13,2,317.561,278.976,474.585,303.503,280.297,305.254,168.513,302.083,227.985,135.115,301.213,179.739,101.586,107.736,139.169
4,8,3,35,28.2691,28.2691,58.6684,28.2897,28.2691,31.2517,28.2691,28.2691,29.2097,28.2691,28.2691,28.539,28.2691,28.2691,28.5017
5,20,7,15,306.894,52.9748,184.27,85.8555,52.9748,99.5313,52.9748,86.6748,63.0127,52.9748,58.7915,56.2293,52.9748,52.9748,54.8418
6,32,4,16,37.7401,37.7401,45.9468,31.9234,37.7401,38.1521,31.9234,37.7401,33.8435,31.9234,37.7401,32.573,31.9234,37.7401,32.341
7,18,4,8,51.5437,51.5437,60.0157,51.5437,51.5437,53.8616,51.5437,51.5437,52.3133,51.5437,51.5437,52.1966,51.5437,51.5437,52.1656
8,23,2,1,305.188,149.826,425.025,302.683,94.6127,254.672,161.489,316.031,177.678,94.8822,135.318,131.357,94.8822,100.681,113.881
9,16,5,26,301.239,59.9361,310.976,111.951,111.951,151.807,78.2513,301.799,84.3372,45.3759,51.1926,51.1493,45.3759,51.1926,47.4202
10,14,6,23,64.1283,118.399,236.842,123.185,103.84,127.299,49.378,109.657,80.812,34.8192,34.8192,42.7576,34.8192,34.8192,37.2268
11,7,9,11,109.62,306.66,201.078,103.773,303.036,108.221,34.7819,304.722,42.9527,34.7819,34.7819,37.1472,34.7819,34.7819,35.8525
12,31,0,13,117.425,301.748,334.94,21.0516,315.498,86.163,21.0516,21.0516,34.3889,21.0516,21.0516,27.0371,21.0516,21.0516,23.831
13,14,1,7,136.746,267.681,251.933,34.8682,304.992,149.283,49.441,34.8682,89.4299,34.8682,49.4465,42.8276,34.8682,34.8682,37.2801
14,9,4,14,36.904,306.983,51.5543,36.8998,36.8998,41.2929,36.8998,36.8998,37.2059,36.8998,36.8998,37.0958,36.8998,36.8998,37.0638
15,32,11,9,72.5884,53.9166,136.736,174.812,39.4087,73.8463,39.4087,39.4087,44.2089,39.4087,72.5381,41.1542,39.4087,96.4999,40.3239
