9.16089,1.24927,0.893786,4.74804,3.64414,0.893786,9.19436,0.893786,1.45459,0.970071,1.13801,0.893786,1.1879,0.893786,0.893786
1.10441,2.10908,1.10441,1.10441,1.10441,1.10429,2.45434,1.50162,1.10441,1.10441,1.30358,1.10441,1.10441,0.919297,1.10441
1.16997,1.34126,1.16997,1.16997,1.08268,4.80602,1.16997,1.11391,1.16997,1.16997,0.954578,1.16997,1.16997,0.954578,1.16997
0.927484,8.31162,2.21447,7.19643,2.56714,2.21432,0.920366,0.927484,1.04797,0.920366,1.16117,1.30857,0.927484,0.927484,0.927484
0.944914,0.944914,1.88983,0.944914,0.944914,0.944914,0.944914,0.944914,0.944914,1.88983,0.944914,0.944914,0.944914,0.944914,0.944914
5.82917,3.80744,8.20144,8.14029,0.82106,0.97036,1.44469,0.82106,1.35745,1.60058,0.82106,1.20815,1.44469,0.82106,1.20815
1.74986,1.56708,7.26537,1.09123,7.63394,1.09123,1.09123,0.952373,1.09123,1.09123,4.27066,0.952373,1.09123,1.41745,0.952373
0.965447,7.08453,0.921735,0.965447,1.06723,1.07735,0.965447,0.921735,0.921735,0.921735,0.921735,1.06723,0.921735,0.921735,0.965447
0.989465,0.989465,0.989465,0.989465,0.989465,0.989465,0.989465,0.989465,0.989465,1.14867,0.989465,0.989465,0.989465,0.989465,0.989465
2.28991,1.71652,3.82822,1.14994,1.14994,1.14994,1.14994,1.20449,1.14994,1.14994,0.946647,1.14994,1.14994,0.946647,1.39766
0.906694,0.906694,0.906694,0.906694,0.906694,0.906694,0.906694,0.906694,0.906694,0.906694,0.906694,0.906694,0.906694,0.906694,0.906694
5.46139,1.83211,1.46102,3.30997,1.46102,1.19885,1.60818,0.995639,1.46102,1.46102,0.953163,1.46102,1.19885,0.953163,1.46102
0.922943,0.922943,0.922943,0.922943,0.922943,0.922943,0.922943,0.922943,0.922943,0.922943,0.922943,0.922943,0.922943,0.922943,0.922943
2.90466,7.02565,1.18703,0.914394,1.85494,0.868748,0.914394,0.868748,0.868748,0.914394,0.868748,2.80634,0.914394,0.986038,0.868748
9.59908,0.924908,9.50821,0.924908,1.39568,0.924908,0.924908,1.85494,1.38417,0.924908,0.924908,0.924908,0.924908,0.924908,0.924908
1.25315,1.13163,1.11025,0.941478,0.941478,0.941478,0.941478,0.941478,0.941478,0.941478,0.941478,0.941478,0.941478,0.941478,1.25101
1.46126,7.59133,6.19242,0.901048,0.901048,0.901048,0.901048,0.901048,0.901048,0.901048,0.901048,0.901048,0.901048,0.901048,0.901048
12.3036,0.996144,0.996144,0.996144,0.996144,0.996144,11.9227,0.996144,0.996144,0.996144,0.860685,0.860685,0.996144,0.860685,0.860685
1.08062,1.23475,1.08062,10.153,1.08062,1.08062,1.14981,0.970106,10.3064,1.03906,0.970106,1.93664,1.14981,0.970106,1.35226
1.04898,1.04898,1.04898,1.04898,1.04898,1.04898,1.04898,1.04898,2.99155,1.04898,0.94321,1.04898,1.04898,1.24232,1.04898
8.46381,0.854145,8.46972,0.854145,0.854145,0.854145,0.854145,0.854145,0.854145,8.45735,0.854145,0.854145,0.854145,0.854145,1.45358
3.80863,8.4927,8.45261,8.43668,1.33388,1.33388,1.79932,0.955471,1.33388,1.24949,1.33388,2.06441,1.24949,0.955471,0.955471
4.45702,2.3937,3.344,1.32673,0.933213,1.078,0.933213,0.933213,0.933213,0.933213,0.933213,0.933213,0.933213,0.933213,1.078
1.02155,3.33094,3.0707,1.16182,1.92195,0.958066,8.1708,0.958066,0.959669,1.20599,0.958066,8.15518,8.25941,0.958066,0.959669
