9.16089,1.24927,0.893786,4.74804,3.64414,0.893786,9.19436,0.893786,0.893786,0.970071,1.13801,1.13801,1.1879,0.893786,0.893786
12.4979,0.940661,12.517,0.883524,0.940661,0.940661,12.5887,0.940661,0.940661,0.883524,0.940661,0.940661,0.883524,0.940661,0.940661
0.984898,0.984898,0.984898,0.984898,0.984898,0.984898,0.984898,0.984898,0.984898,0.984898,0.984898,0.984898,0.984898,0.984898,0.984898
1.23057,0.992947,0.992947,1.23057,0.992947,0.992947,1.23057,0.992947,0.992947,1.23057,0.992947,0.992947,1.23057,0.992947,0.992947
1.025,1.58594,1.06567,3.1438,1.06567,5.35912,0.900176,0.935238,0.900176,0.900176,0.900176,1.25985,0.900176,0.900176,1.52111
8.27499,0.946071,0.946071,1.21967,0.946071,0.946071,9.72287,0.946071,0.946071,1.69176,0.946071,1.8815,1.21967,0.946071,0.946071
5.43371,1.46761,1.27256,1.19112,1.95322,1.46761,1.08638,0.981012,1.17889,1.08638,0.981012,0.981012,1.08638,0.981012,1.46761
8.58078,1.4316,8.45062,8.58159,1.83171,8.49439,0.974464,0.939877,7.51572,0.974464,1.0255,1.82713,0.893932,0.939877,1.4316
0.867174,0.867174,0.867174,0.867174,0.867174,0.867174,0.867174,0.867174,0.867174,0.867174,0.867174,0.867174,0.867174,0.867174,0.867174
0.984287,0.984287,0.984287,0.984287,0.984287,0.984287,0.984287,0.984287,0.984287,0.984287,0.984287,0.984287,2.93229,0.984287,0.984287
0.921915,0.921915,0.921915,0.921915,0.921915,0.921915,0.921915,0.921915,0.921915,0.921915,0.921915,0.921915,0.921915,0.921915,0.921915
3.03482,1.18656,5.78103,4.98592,1.57911,3.56233,1.13298,0.931654,1.13173,1.13298,0.931654,1.13173,1.13298,0.931654,1.13173
0.982026,0.940007,5.75056,0.982026,0.940007,6.12289,0.982026,1.2412,1.59698,0.982026,0.940007,0.960808,0.982026,0.960808,0.940007
0.982564,0.982564,0.982564,0.982564,0.982564,0.982564,0.982564,0.982564,0.982564,0.982564,0.982564,0.982564,0.982564,0.982564,0.982564
6.74523,2.3046,6.7661,2.01415,2.14438,1.18123,1.18123,0.972823,0.972823,6.73928,0.972823,1.03795,1.18123,0.946033,1.18123
1.11738,9.84459,2.39994,1.11738,0.976614,0.976614,1.11738,0.976614,1.11738,1.11738,0.976614,1.11738,1.11738,0.976614,1.11738
6.31771,0.951239,0.951239,0.951239,0.951239,0.951239,0.951239,0.951239,0.951239,0.951239,0.951239,1.42847,0.951239,0.951239,0.951239
1.14108,1.14108,1.14108,1.14108,1.14108,1.14108,1.14108,1.14108,1.14108,1.14108,0.960297,1.14108,1.14108,0.948319,1.14108
7.26233,1.4431,4.24921,0.900145,0.924019,0.948371,0.900145,0.978025,0.978025,1.23872,1.38629,1.38629,0.924019,0.924019,1.4431
6.08976,2.06996,6.17786,6.15449,1.47574,6.16813,2.67942,1.22629,1.21613,1.00965,0.864306,1.21613,1.1791,0.738225,1.21613
4.52577,1.32381,1.5025,0.96418,0.999556,1.17711,0.96418,0.96418,1.43433,1.07858,0.96418,1.94961,0.96418,1.48177,1.36356
5.65727,3.39057,5.69541,3.01894,1.23235,0.875187,2.0423,0.956771,5.62235,0.963225,0.983988,1.23235,5.63429,0.983988,1.23235
1.86145,2.18915,3.47773,1.36014,3.77765,1.16267,1.36754,0.904106,1.16267,1.7702,0.904106,1.37193,1.36754,0.904106,1.92125
0.871102,3.0333,0.871102,1.01821,1.83517,8.06566,8.12384,0.90746,1.18152,1.30454,0.951492,1.18152,1.01821,0.871102,0.963145
0.967503,0.960574,6.67917,0.967503,0.960574,0.960574,0.975477,0.967503,0.967503,1.14159,0.967503,0.960574,0.975477,0.960574,0.960574
0.985049,0.985049,0.985049,0.985049,0.985049,0.985049,0.985049,0.985049,0.985049,0.985049,0.985049,0.985049,0.985049,0.985049,0.985049
0.865044,0.865044,0.865044,0.865044,0.865044,0.865044,0.865044,0.865044,0.865044,0.865044,0.865044,0.865044,0.865044,0.865044,0.865044
0.98504,0.98504,0.98504,0.98504,0.98504,0.98504,0.98504,0.98504,0.98504,0.98504,0.98504,0.98504,0.98504,0.98504,0.98504
8.70893,7.42878,8.73571,7.14948,2.41404,0.71012,0.809436,0.809436,0.71012,1.70518,1.45642,0.71012,2.34767,0.809436,0.71012
1.10304,1.10304,1.10304,1.10304,1.01867,6.5352,1.10304,0.982313,1.10304,1.10304,0.982313,1.10304,1.37642,0.982313,1.10304
1.49819,1.20956,5.4632,3.04838,4.10152,0.97583,3.33203,1.05044,1.05044,1.05328,0.957583,1.05044,1.05328,0.926337,1.83945
1.06997,3.70505,1.06997,1.06997,1.06997,6.27001,1.06997,1.06997,3.19099,1.06997,0.91118,4.35516,1.06997,1.07513,1.06997
12.599,1.51962,1.51962,0.946086,0.946086,0.946086,0.946086,0.946086,12.59,0.946086,0.946086,1.79271,1.51962,1.43135,0.946086
1.16365,0.982023,10.027,1.16365,0.982023,0.982023,1.17498,0.982023,0.982023,1.17498,1.63246,0.982023,1.48969,0.948807,0.982023
6.12259,3.57979,6.26893,6.3845,1.8202,0.920729,6.14297,0.920729,0.906073,6.13904,2.07695,0.920729,6.2222,0.920729,0.920729
0.854447,8.4739,0.854447,0.854447,0.854447,0.933636,1.43375,0.933636,0.854447,14.5238,0.933636,0.933636,0.854447,0.933636,0.933636
5.83025,5.97527,0.973071,0.947959,0.973071,0.973071,0.947959,0.973071,0.973071,5.81428,0.973071,0.973071,1.25982,1.06007,0.973071
0.922376,1.35053,1.35053,16.1352,0.922376,15.5856,1.51678,0.922376,0.922376,1.51678,0.922376,1.68964,2.15752,0.922376,0.922376
8.50572,1.34208,8.47597,0.828104,1.06648,1.06648,1.2424,1.06648,1.06648,0.828104,0.828104,1.06648,1.01687,0.828104,1.06648
